,username,date,review_text
649,Lance Garner,1763337600000,short and easy read
650,Ryland,1763337600000,I'm SO not normal about this sci-fi
651,Megan,1763337600000,"Murderbot is a well-written, likable, and somewhat humorous protagonist. The writing in this novella is straightforward and well-paced, but docking one star because the “reveal” of the mystery/build up was a little underwhelming."
652,Babs Fernandez,1763337600000,I'm a huge sci-fi nerd and this was just what I needed. I'm really looking forward to continuing the series.
653,Stephen,1763337600000,Probably 4.5 I remember quite enjoying the perspective from Murderbot. The world building is great too. fiction
654,Andrew Vanner,1763337600000,"Ugg, I really like this “murderbot”! So quirky and shy. What a fun novella! I can’t wait to keep going in this series. Way to go Martha Wells! 2 likes"
655,Anna Maddison,1763337600000,"I’m impressed at how few words this author needed to create a world and characters that I could imagine. This was a quick, easy read, and while there were descriptions of enshittification under capitalism and valuing resources over people, the main story didn’t get too dark. Murderbot was unexpected and ironically funny."
656,Elise,1763337600000,4.5 rounded up - this was so fun! 3 likes
657,Tea,1763337600000,that was a really enjoyable read… i love this murderbot.. might have to tune into the next two books!
658,sunny,1765152000000,"Pre-review: i will be continuing this series Review: Hi! So, i'm on book 4. But this first book was a wonderful introduction to the series. also, best of all, I LOVED THE MC. I mean, i usually HATE the MC because i just can't bear to read in their POV most of the time, but murderbot? HE WAS AWESOME (i know that he's a robot so therefore doesn't have a gender or pronouns, but he felt very masculine so im just going to use he/him pronouns) HE WAS SO SASSY OMG I was giggling sometimes because I just enjoyed the POV so much! kindle"
659,Kevin,1763337600000,close to 3.5 but overall ok 1 like
660,Emilee Woodward,1763337600000,I absolutely devoured the first 2 books. I couldn’t put them down. I’m currently on book 3 and already sad there are only 7 books in the series. It’s absolutely fantastic! Great writing.
661,Madi Panzarella,1763424000000,"Really really good and immersive story. Not much more needs to be said imo, looking forward to the next one 🤠 2 likes"
662,Illana Halliday,1763337600000,Fascinating and easy read. This is an unusual sci fi start to a series and it is easy to follow even from the first book. Easy to see it as a movie
663,Cassie,1763337600000,"oh what an easy read, i love this little guy (four stars cause i wanted a little bit more)"
664,Kayla,1763251200000,At the end of the day I love a good fun sci-fi novel and that’s what this was with a touch of serious discussion on autonomy. I really loved murderbots narration though this book I for sure will be reading the full series!
665,Megan,1763251200000,This was too short for me to have any kind of connection to. Especially because nothing about this world is explained at all. It was very much like being dropped down in the middle of a season of Star Trek where you kinda sorta can guess the basic premise but you don't know back story or basic world rules or anything about anyone's relationships. The tone is quippy and could be fun if there was more meat to the story. 1 like
666,Enaka,1763251200000,"I'm flabbergasted. Why did it take me this long to begin this series? Perfect, no notes, Murderbot is relatable as hell, the other characters make sense and are sympathetic, the story kept me on my toes the entire time. Book 2 is on its way to me already. To whomever is reading reviews trying to decide if this is the story for them: yes it is, please read it. favorites queer"
667,Amy Dunn,1763251200000,I was excited to read this book but it ended up being such a disappointment.
668,Brian Block,1763251200000,"This sci-fi short novel follows a cyborg security unit tasked with protecting an exploration team from hostile fauna on an unexplored world. The cyborg refers to himself as Murderbot and would much rather spend time watching thousands of hours of TV programming, instead of doing security patrols. However, things don’t go as planned due to missing information and corporate greed, so Murderbot is thrown into a high stakes investigation with his team’s life on the line. This was a very witty, quick, enjoyable read. Looking forward to seeing how it translates into a TV show."
